,product_name,year_month_m,warehouse_inventory,inventory_cost_per_unit
459,Pelican Maverick 100X Kayak,201709,3,1.41186
460,Garmin Approach S4 Golf GPS Watch,201709,2,0.17691
461,Total Gym 1400,201709,1,0.19243
462,Garmin Forerunner 910XT GPS Watch,201709,2,0.78205
463,Titleist Club Glove Travel Cover,201709,3,0.98067
464,GoPro HERO3+ Black Edition Camera,201709,0,0.58346
465,Diamondback Boys' Insight 24 Performance Hybr,201709,0,1.93983
466,Diamondback Girls' Clarity 24 Hybrid Bike 201,201709,2,1.1197
467,Stiga Master Series ST3100 Competition Indoor,201709,4,2.13431
468,SOLE E35 Elliptical,201709,10,0.35477
469,Bushnell Pro X7 Jolt Slope Rangefinder,201709,27,1.20039
470,SOLE E25 Elliptical,201709,7,1.42652
471,Bowflex SelectTech 1090 Dumbbells,201709,39,1.81722
472,Perfect Fitness Perfect Rip Deck,201708,158,0.56871
473,Nike Men's Dri-FIT Victory Golf Polo,201708,154,1.15865
474,O'Brien Men's Neoprene Life Vest,201708,436,1.93181
475,Nike Men's Free 5.0+ Running Shoe,201708,234,2.17224
476,Under Armour Girls' Toddler Spine Surge Runni,201708,329,0.91808
477,Nike Men's CJ Elite 2 TD Football Cleat,201708,52,1.18195
478,Field & Stream Sportsman 16 Gun Fire Safe,201708,167,1.9601
479,Pelican Sunstream 100 Kayak,201708,129,2.04143
480,Diamondback Women's Serene Classic Comfort Bi,201708,6,1.25768
481,ENO Atlas Hammock Straps,201708,0,0.89496
482,Nike Men's Comfort 2 Slide,201708,0,1.11522
483,adidas Youth Germany Black/Red Away Match Soc,201708,3,2.19082
484,Team Golf St. Louis Cardinals Putter Grip,201708,0,0.8672
485,LIJA Women's Eyelet Sleeveless Golf Polo,201708,0,2.15979
486,adidas Men's F10 Messi TRX FG Soccer Cleat,201708,0,0.68625
487,Glove It Women's Imperial Golf Glove,201708,0,0.96125
488,Glove It Imperial Golf Towel,201708,0,2.0322
489,Bridgestone e6 Straight Distance NFL Carolina,201708,0,1.21803
490,Glove It Women's Mod Oval 3-Zip Carry All Gol,201708,0,2.16324
491,Columbia Men's PFG Anchor Tough T-Shirt,201708,2,0.90595
492,Under Armour Women's Ignite Slide,201708,1,2.2671
493,Team Golf Tennessee Volunteers Putter Grip,201708,0,0.86061
494,Titleist Pro V1x High Numbers Personalized Go,201708,0,2.31444
495,Nike Men's Deutschland Weltmeister Winners Bl,201708,0,1.57126
496,Bridgestone e6 Straight Distance NFL San Dieg,201708,0,0.60443
497,Nike Women's Tempo Shorts,201708,0,1.09101
498,Team Golf Texas Longhorns Putter Grip,201708,0,0.23231
499,Hirzl Women's Soffft Flex Golf Glove,201708,0,1.87235
500,Clicgear 8.0 Shoe Brush,201708,4,0.99774
501,Hirzl Women's Hybrid Golf Glove,201708,0,2.14135
502,Team Golf Pittsburgh Steelers Putter Grip,201708,0,0.98665
503,Top Flite Women's 2017 XL Hybrid,201708,0,0.86753
504,Glove It Urban Brick Golf Towel,201708,12,1.09139
505,Nike Dri-FIT Crew Sock 6 Pack,201708,0,0.36122
506,TYR Boys' Team Digi Jammer,201708,0,0.56969
507,Team Golf San Francisco Giants Putter Grip,201708,0,1.01393
508,Clicgear Rovic Cooler Bag,201708,0,2.16373
509,Hirzl Men's Hybrid Golf Glove,201708,0,2.01868
510,Titleist Pro V1x Golf Balls,201708,0,1.00955
511,adidas Men's Germany Black Crest Away Tee,201708,0,0.46299
512,Titleist Pro V1 High Numbers Personalized Gol,201708,0,1.97881
513,Under Armour Women's Micro G Skulpt Running S,201708,8,1.91138
514,Under Armour Hustle Storm Medium Duffle Bag,201708,0,1.44777
515,Under Armour Women's Ignite PIP VI Slide,201708,0,1.66854
516,Bag Boy Beverage Holder,201708,0,1.75778
517,Under Armour Men's Tech II T-Shirt,201708,0,1.19344
518,Team Golf New England Patriots Putter Grip,201708,0,0.42616
519,Under Armour Men's Compression EV SL Slide,201708,0,0.2529
520,Bridgestone e6 Straight Distance NFL Tennesse,201708,0,1.84156
521,Glove It Women's Mod Oval Golf Glove,201708,0,1.13073
522,Titleist Pro V1x High Numbers Golf Balls,201708,0,1.04799
523,Nike Women's Legend V-Neck T-Shirt,201708,0,2.18049
524,Under Armour Kids' Mercenary Slide,201708,0,2.11741
525,adidas Kids' F5 Messi FG Soccer Cleat,201708,0,0.3785
526,Children's heaters,201708,0,1.37983
527,Web Camera,201708,3,1.8621
528,Dell Laptop,201708,38,1.42505
529,Porcelain crafts,201708,6,1.77113
530,Sports Books,201708,0,0.44191
531,DVDs,201708,0,1.29943
532,Industrial consumer electronics,201708,2,1.87279
533,Fighting video games,201708,0,1.7104
534,Summer dresses,201708,0,0.14235
535,Lawn mower,201708,0,1.62139
536,Adult dog supplies,201708,0,1.99222
537,Rock music,201708,0,1.4155
538,Elevation Training Mask 2.0,201708,2,1.65973
539,LIJA Women's Mid-Length Panel Golf Shorts,201708,9,0.18759
540,Toys,201708,0,0.53148
541,Brooks Women's Ghost 6 Running Shoe,201708,14,2.16146
542,Bag Boy M330 Push Cart,201708,2,1.05887
543,Merrell Women's Grassbow Sport Hiking Shoe,201708,0,2.05799
544,Nike Men's Free TR 5.0 TB Training Shoe,201708,0,1.97209
545,Nike Women's Free 5.0 TR FIT PRT 4 Training S,201708,0,0.31168
546,First aid kit,201708,0,0.10296
547,CDs of rock,201708,1,1.42987
548,Polar FT4 Heart Rate Monitor,201708,4,0.60882
549,LIJA Women's Argyle Golf Polo,201708,4,1.5097
550,TaylorMade White Smoke IN-12 Putter,201708,16,1.93738
551,Fitbit The One Wireless Activity & Sleep Trac,201708,5,1.6174
552,Nike Kids' Grade School KD VI Basketball Shoe,201708,12,1.30208
553,The North Face Women's Recon Backpack,201708,7,1.33995
554,Smart watch,201708,0,0.91984
555,Baby sweater,201708,0,0.27734
556,MDGolf Pittsburgh Penguins Putter,201708,1,2.14569
557,Men's gala suit,201708,0,1.92141
558,Merrell Men's All Out Flash Trail Running Sho,201708,0,2.08529
559,Garmin Approach S3 Golf GPS Watch,201708,3,2.14781
560,LIJA Women's Button Golf Dress,201708,0,0.57522
561,Cleveland Golf Women's 588 RTX CB Satin Chrom,201708,1,0.28546
562,Merrell Women's Siren Mid Waterproof Hiking B,201708,4,1.80366
563,TaylorMade Women's RBZ SL Rescue,201708,2,1.10552
564,Mio ALPHA Heart Rate Monitor/Sport Watch,201708,0,0.41841
565,TaylorMade 2017 Purelite Stand Bag,201708,0,1.68243
566,Cleveland Golf Collegiate My Custom Wedge 588,201708,0,0.88534
567,adidas Brazuca 2017 Official Match Ball,201708,1,0.68332
568,Nike Men's Fingertrap Max Training Shoe,201708,4,1.01945
569,Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,201708,2,0.29216
570,Nike Men's Kobe IX Elite Low Basketball Shoe,201708,3,1.25083
571,Ogio Race Golf Shoes,201708,1,0.55284
572,insta-bed Neverflat Air Mattress,201708,10,0.12973
573,GolfBuddy VT3 GPS Watch,201708,1,2.27242
574,Merrell Women's Grassbow Sport Waterproof Hik,201708,4,1.71092
575,Titleist Small Wheeled Travel Cover,201708,1,1.05238
576,Polar Loop Activity Tracker,201708,5,0.52208
577,Pelican Maverick 100X Kayak,201708,0,1.6016
578,Garmin Approach S4 Golf GPS Watch,201708,0,1.73782
579,Total Gym 1400,201708,0,2.00554
580,Garmin Forerunner 910XT GPS Watch,201708,0,0.75699
581,Titleist Club Glove Travel Cover,201708,0,0.89685
582,GoPro HERO3+ Black Edition Camera,201708,0,0.50678
583,Diamondback Boys' Insight 24 Performance Hybr,201708,0,0.26788
584,Diamondback Girls' Clarity 24 Hybrid Bike 201,201708,0,1.29213
585,Stiga Master Series ST3100 Competition Indoor,201708,0,2.29053
586,SOLE E35 Elliptical,201708,9,2.18953
587,Bushnell Pro X7 Jolt Slope Rangefinder,201708,11,1.26353
588,SOLE E25 Elliptical,201708,33,2.32251
589,Bowflex SelectTech 1090 Dumbbells,201708,37,1.35716
590,Perfect Fitness Perfect Rip Deck,201707,37,2.05885
591,Nike Men's Dri-FIT Victory Golf Polo,201707,619,2.24667
592,O'Brien Men's Neoprene Life Vest,201707,91,1.14654
593,Nike Men's Free 5.0+ Running Shoe,201707,329,0.2943
594,Under Armour Girls' Toddler Spine Surge Runni,201707,353,0.8271
595,Nike Men's CJ Elite 2 TD Football Cleat,201707,194,1.32662
596,Field & Stream Sportsman 16 Gun Fire Safe,201707,35,1.76017
597,Pelican Sunstream 100 Kayak,201707,22,0.66168
598,Diamondback Women's Serene Classic Comfort Bi,201707,90,0.32416
599,ENO Atlas Hammock Straps,201707,0,1.15521
600,Nike Men's Comfort 2 Slide,201707,2,0.85838
601,adidas Youth Germany Black/Red Away Match Soc,201707,0,2.06286
602,Team Golf St. Louis Cardinals Putter Grip,201707,0,1.20583
603,LIJA Women's Eyelet Sleeveless Golf Polo,201707,8,0.333
604,adidas Men's F10 Messi TRX FG Soccer Cleat,201707,0,0.91713
605,Glove It Women's Imperial Golf Glove,201707,0,0.43424
606,Glove It Imperial Golf Towel,201707,0,0.32267
607,Bridgestone e6 Straight Distance NFL Carolina,201707,0,1.08005
608,Glove It Women's Mod Oval 3-Zip Carry All Gol,201707,4,2.20021
609,Columbia Men's PFG Anchor Tough T-Shirt,201707,0,0.94429
610,Under Armour Women's Ignite Slide,201707,0,1.82665
611,Team Golf Tennessee Volunteers Putter Grip,201707,0,1.28822
612,Titleist Pro V1x High Numbers Personalized Go,201707,0,0.5462
613,Nike Men's Deutschland Weltmeister Winners Bl,201707,0,0.65972
614,Bridgestone e6 Straight Distance NFL San Dieg,201707,0,0.45077
615,Nike Women's Tempo Shorts,201707,2,0.21754
616,Team Golf Texas Longhorns Putter Grip,201707,0,2.00123
617,Hirzl Women's Soffft Flex Golf Glove,201707,0,1.30468
618,Clicgear 8.0 Shoe Brush,201707,0,1.41717
619,Hirzl Women's Hybrid Golf Glove,201707,0,1.14552
620,Team Golf Pittsburgh Steelers Putter Grip,201707,0,1.41238
621,Top Flite Women's 2017 XL Hybrid,201707,0,1.05377
622,Glove It Urban Brick Golf Towel,201707,0,1.63813
623,Nike Dri-FIT Crew Sock 6 Pack,201707,0,2.05987
624,TYR Boys' Team Digi Jammer,201707,0,0.23133
625,Team Golf San Francisco Giants Putter Grip,201707,0,0.91894
626,Clicgear Rovic Cooler Bag,201707,0,1.33737
627,Hirzl Men's Hybrid Golf Glove,201707,0,1.88593
628,Titleist Pro V1x Golf Balls,201707,0,0.42413
629,adidas Men's Germany Black Crest Away Tee,201707,5,2.24969
630,Titleist Pro V1 High Numbers Personalized Gol,201707,0,0.23694
631,Under Armour Women's Micro G Skulpt Running S,201707,0,2.29366
632,Under Armour Hustle Storm Medium Duffle Bag,201707,0,1.31653
633,Under Armour Women's Ignite PIP VI Slide,201707,0,1.52808
634,Bag Boy Beverage Holder,201707,0,1.77729
635,Under Armour Men's Tech II T-Shirt,201707,0,2.26332
636,Team Golf New England Patriots Putter Grip,201707,0,0.24606
637,Under Armour Men's Compression EV SL Slide,201707,0,1.24288
638,Bridgestone e6 Straight Distance NFL Tennesse,201707,0,2.24631
639,Glove It Women's Mod Oval Golf Glove,201707,0,0.10349
640,Titleist Pro V1x High Numbers Golf Balls,201707,0,1.03752
641,Nike Women's Legend V-Neck T-Shirt,201707,0,0.71504
642,Under Armour Kids' Mercenary Slide,201707,0,2.06473
643,adidas Kids' F5 Messi FG Soccer Cleat,201707,0,0.68443
644,Children's heaters,201707,0,0.46565
645,Web Camera,201707,7,1.21731
646,Dell Laptop,201707,32,1.52892
647,Porcelain crafts,201707,0,1.12792
648,Sports Books,201707,0,0.77783
649,DVDs,201707,0,0.11396
650,Industrial consumer electronics,201707,1,1.71336
651,Fighting video games,201707,0,1.59213
652,Summer dresses,201707,0,0.88829
653,Lawn mower,201707,0,2.04382
654,Adult dog supplies,201707,0,0.33628
655,Rock music,201707,0,2.096
656,Elevation Training Mask 2.0,201707,0,1.94823
657,LIJA Women's Mid-Length Panel Golf Shorts,201707,1,0.71398
658,Toys,201707,0,1.69229
659,Brooks Women's Ghost 6 Running Shoe,201707,3,2.26513
660,Bag Boy M330 Push Cart,201707,0,1.47983
661,Merrell Women's Grassbow Sport Hiking Shoe,201707,15,0.7057
662,Nike Men's Free TR 5.0 TB Training Shoe,201707,9,0.13025
663,Nike Women's Free 5.0 TR FIT PRT 4 Training S,201707,7,1.46946
664,First aid kit,201707,0,0.48736
665,CDs of rock,201707,0,2.05705
666,Polar FT4 Heart Rate Monitor,201707,4,0.39955
667,LIJA Women's Argyle Golf Polo,201707,20,0.17208
668,TaylorMade White Smoke IN-12 Putter,201707,2,1.78545
669,Fitbit The One Wireless Activity & Sleep Trac,201707,7,0.49182
670,Nike Kids' Grade School KD VI Basketball Shoe,201707,0,1.78886
671,The North Face Women's Recon Backpack,201707,0,0.4666
672,Smart watch,201707,0,0.63826
673,Baby sweater,201707,0,0.61959
674,MDGolf Pittsburgh Penguins Putter,201707,0,0.3938
675,Men's gala suit,201707,0,0.14645
676,Merrell Men's All Out Flash Trail Running Sho,201707,1,1.48159
677,Garmin Approach S3 Golf GPS Watch,201707,1,2.32025
678,LIJA Women's Button Golf Dress,201707,3,0.28096
679,Cleveland Golf Women's 588 RTX CB Satin Chrom,201707,0,1.55096
680,Merrell Women's Siren Mid Waterproof Hiking B,201707,0,2.34048
681,TaylorMade Women's RBZ SL Rescue,201707,0,1.84907
682,Mio ALPHA Heart Rate Monitor/Sport Watch,201707,0,0.12367
683,TaylorMade 2017 Purelite Stand Bag,201707,1,2.14891
684,Cleveland Golf Collegiate My Custom Wedge 588,201707,2,1.06494
685,adidas Brazuca 2017 Official Match Ball,201707,2,0.92503
686,Nike Men's Fingertrap Max Training Shoe,201707,2,0.40868
687,Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,201707,3,1.53219
688,Nike Men's Kobe IX Elite Low Basketball Shoe,201707,2,1.86232
689,Ogio Race Golf Shoes,201707,4,0.62541
690,insta-bed Neverflat Air Mattress,201707,0,1.1032
691,GolfBuddy VT3 GPS Watch,201707,2,1.20501
692,Merrell Women's Grassbow Sport Waterproof Hik,201707,3,0.4503
693,Titleist Small Wheeled Travel Cover,201707,0,2.00221
694,Polar Loop Activity Tracker,201707,2,2.33555
695,Pelican Maverick 100X Kayak,201707,0,1.07198
696,Garmin Approach S4 Golf GPS Watch,201707,0,1.06817
697,Total Gym 1400,201707,0,1.97172
698,Garmin Forerunner 910XT GPS Watch,201707,0,1.0542
699,Titleist Club Glove Travel Cover,201707,0,1.77712
700,GoPro HERO3+ Black Edition Camera,201707,0,0.6414
701,Diamondback Boys' Insight 24 Performance Hybr,201707,0,1.70369
702,Diamondback Girls' Clarity 24 Hybrid Bike 201,201707,0,0.36212
703,Stiga Master Series ST3100 Competition Indoor,201707,0,2.31733
704,SOLE E35 Elliptical,201707,34,1.63055
705,Bushnell Pro X7 Jolt Slope Rangefinder,201707,32,1.60283
706,SOLE E25 Elliptical,201707,9,0.9439
707,Bowflex SelectTech 1090 Dumbbells,201707,28,2.25081
708,Perfect Fitness Perfect Rip Deck,201706,288,0.50204
709,Nike Men's Dri-FIT Victory Golf Polo,201706,638,2.01241
710,O'Brien Men's Neoprene Life Vest,201706,477,1.34404
711,Nike Men's Free 5.0+ Running Shoe,201706,80,1.18471
712,Under Armour Girls' Toddler Spine Surge Runni,201706,187,1.79116
713,Nike Men's CJ Elite 2 TD Football Cleat,201706,70,1.4243
714,Field & Stream Sportsman 16 Gun Fire Safe,201706,14,0.32904
715,Pelican Sunstream 100 Kayak,201706,84,2.03095
716,Diamondback Women's Serene Classic Comfort Bi,201706,113,0.46404
717,ENO Atlas Hammock Straps,201706,0,1.20475
718,Nike Men's Comfort 2 Slide,201706,0,2.28743
719,adidas Youth Germany Black/Red Away Match Soc,201706,0,0.65486
720,Team Golf St. Louis Cardinals Putter Grip,201706,0,0.91724
721,LIJA Women's Eyelet Sleeveless Golf Polo,201706,0,1.25589
722,adidas Men's F10 Messi TRX FG Soccer Cleat,201706,0,1.15282
723,Glove It Women's Imperial Golf Glove,201706,0,0.56024
724,Glove It Imperial Golf Towel,201706,0,1.47611
725,Bridgestone e6 Straight Distance NFL Carolina,201706,0,2.2028
726,Glove It Women's Mod Oval 3-Zip Carry All Gol,201706,1,0.19659
727,Columbia Men's PFG Anchor Tough T-Shirt,201706,0,0.44089
728,Under Armour Women's Ignite Slide,201706,1,2.03671
729,Team Golf Tennessee Volunteers Putter Grip,201706,0,1.47851
730,Titleist Pro V1x High Numbers Personalized Go,201706,0,1.32015
731,Nike Men's Deutschland Weltmeister Winners Bl,201706,0,1.6235
732,Bridgestone e6 Straight Distance NFL San Dieg,201706,0,1.8658
733,Nike Women's Tempo Shorts,201706,0,2.15346
734,Team Golf Texas Longhorns Putter Grip,201706,0,0.35761
735,Hirzl Women's Soffft Flex Golf Glove,201706,0,1.50291
736,Clicgear 8.0 Shoe Brush,201706,0,0.37121
737,Hirzl Women's Hybrid Golf Glove,201706,0,0.72629
738,Team Golf Pittsburgh Steelers Putter Grip,201706,0,2.21671
739,Top Flite Women's 2017 XL Hybrid,201706,2,0.51299
740,Glove It Urban Brick Golf Towel,201706,1,1.48383
741,Nike Dri-FIT Crew Sock 6 Pack,201706,0,0.20852
742,TYR Boys' Team Digi Jammer,201706,0,0.67805
743,Team Golf San Francisco Giants Putter Grip,201706,0,0.19652
744,Clicgear Rovic Cooler Bag,201706,0,1.72732
745,Hirzl Men's Hybrid Golf Glove,201706,0,0.32433
746,Titleist Pro V1x Golf Balls,201706,0,0.25167
747,adidas Men's Germany Black Crest Away Tee,201706,2,0.43802
748,Titleist Pro V1 High Numbers Personalized Gol,201706,0,1.09782
749,Under Armour Women's Micro G Skulpt Running S,201706,0,0.47366
750,Under Armour Hustle Storm Medium Duffle Bag,201706,0,1.05029
751,Under Armour Women's Ignite PIP VI Slide,201706,1,0.68012
752,Bag Boy Beverage Holder,201706,0,1.76056
753,Under Armour Men's Tech II T-Shirt,201706,0,0.43732
754,Team Golf New England Patriots Putter Grip,201706,0,1.90522
755,Under Armour Men's Compression EV SL Slide,201706,0,1.88212
756,Bridgestone e6 Straight Distance NFL Tennesse,201706,0,0.76929
757,Glove It Women's Mod Oval Golf Glove,201706,0,1.44229
758,Titleist Pro V1x High Numbers Golf Balls,201706,2,1.34105
759,Nike Women's Legend V-Neck T-Shirt,201706,0,2.11371
760,Under Armour Kids' Mercenary Slide,201706,0,0.73945
761,adidas Kids' F5 Messi FG Soccer Cleat,201706,0,0.10476
762,Children's heaters,201706,0,0.22566
763,Web Camera,201706,1,1.05223
764,Dell Laptop,201706,21,2.28293
765,Porcelain crafts,201706,1,0.21563
766,Sports Books,201706,0,1.25495
767,DVDs,201706,2,1.55092
768,Industrial consumer electronics,201706,2,1.4059
769,Fighting video games,201706,0,1.94097
770,Summer dresses,201706,0,1.32017
771,Lawn mower,201706,0,2.2348
772,Adult dog supplies,201706,0,0.11856
773,Rock music,201706,0,0.45918
774,Elevation Training Mask 2.0,201706,9,1.28941
775,LIJA Women's Mid-Length Panel Golf Shorts,201706,2,2.16204
776,Toys,201706,0,1.4404
777,Brooks Women's Ghost 6 Running Shoe,201706,2,1.64343
778,Bag Boy M330 Push Cart,201706,0,1.69131
779,Merrell Women's Grassbow Sport Hiking Shoe,201706,18,1.84184
780,Nike Men's Free TR 5.0 TB Training Shoe,201706,6,2.21631
781,Nike Women's Free 5.0 TR FIT PRT 4 Training S,201706,12,0.19863
782,First aid kit,201706,0,0.92386
783,CDs of rock,201706,0,0.77223
784,Polar FT4 Heart Rate Monitor,201706,4,1.32714
785,LIJA Women's Argyle Golf Polo,201706,15,2.15513
786,TaylorMade White Smoke IN-12 Putter,201706,16,1.69854
787,Fitbit The One Wireless Activity & Sleep Trac,201706,4,0.26756
788,Nike Kids' Grade School KD VI Basketball Shoe,201706,0,1.30968
789,The North Face Women's Recon Backpack,201706,0,1.86256
790,Smart watch,201706,0,0.5536
791,Baby sweater,201706,0,2.13875
792,MDGolf Pittsburgh Penguins Putter,201706,0,1.9097
793,Men's gala suit,201706,0,0.3867
794,Merrell Men's All Out Flash Trail Running Sho,201706,0,1.12224
795,Garmin Approach S3 Golf GPS Watch,201706,0,1.026
796,LIJA Women's Button Golf Dress,201706,6,2.20095
797,Cleveland Golf Women's 588 RTX CB Satin Chrom,201706,2,2.28998
798,Merrell Women's Siren Mid Waterproof Hiking B,201706,0,0.88193
799,TaylorMade Women's RBZ SL Rescue,201706,1,1.71796
800,Mio ALPHA Heart Rate Monitor/Sport Watch,201706,0,1.0388
801,TaylorMade 2017 Purelite Stand Bag,201706,1,1.05739
802,Cleveland Golf Collegiate My Custom Wedge 588,201706,0,2.07511
803,adidas Brazuca 2017 Official Match Ball,201706,2,1.59544
804,Nike Men's Fingertrap Max Training Shoe,201706,4,0.43432
805,Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,201706,0,2.11353
806,Nike Men's Kobe IX Elite Low Basketball Shoe,201706,2,2.00456
807,Ogio Race Golf Shoes,201706,2,0.56082
808,insta-bed Neverflat Air Mattress,201706,0,0.76251
809,GolfBuddy VT3 GPS Watch,201706,1,1.07251
810,Merrell Women's Grassbow Sport Waterproof Hik,201706,2,1.87121
811,Titleist Small Wheeled Travel Cover,201706,0,1.15274
812,Polar Loop Activity Tracker,201706,3,2.0014
813,Pelican Maverick 100X Kayak,201706,0,0.12034
814,Garmin Approach S4 Golf GPS Watch,201706,0,0.53669
815,Total Gym 1400,201706,0,1.11371
816,Garmin Forerunner 910XT GPS Watch,201706,0,1.24044
817,Titleist Club Glove Travel Cover,201706,3,0.58472
818,GoPro HERO3+ Black Edition Camera,201706,0,1.12957
819,Diamondback Boys' Insight 24 Performance Hybr,201706,0,0.25427
820,Diamondback Girls' Clarity 24 Hybrid Bike 201,201706,0,1.80071
821,Stiga Master Series ST3100 Competition Indoor,201706,0,1.19648
822,SOLE E35 Elliptical,201706,32,1.69033
823,Bushnell Pro X7 Jolt Slope Rangefinder,201706,28,0.37039
824,SOLE E25 Elliptical,201706,2,1.60383
825,Bowflex SelectTech 1090 Dumbbells,201706,12,2.22245
826,Perfect Fitness Perfect Rip Deck,201705,730,0.94306
827,Nike Men's Dri-FIT Victory Golf Polo,201705,618,1.72087
